0,0,0
15:44:43.698,Node2,4.7826
15:45:6.667,Node1,17.8261
15:45:6.667,Node0,3.3333
15:45:6.667,Node3,9.1304
15:45:6.667,Node5,4.7826
15:45:6.667,Node2,4.7826
15:45:23.612,Node1,25.0725
15:45:23.612,Node0,4.7826
15:45:23.612,Node3,14.9275
15:45:23.612,Node5,7.6812
15:45:23.612,Node2,4.7826
15:45:40.597,Node1,22.1739
15:45:40.597,Node0,9.1304
15:45:40.597,Node3,14.9275
15:45:40.597,Node5,19.2754
15:45:40.597,Node2,3.3333
15:45:55.521,Node1,20.7246
15:45:55.521,Node0,6.2319
15:45:55.521,Node3,10.5797
15:45:55.521,Node5,14.9275
15:45:55.521,Node2,3.3333
15:46:12.438,Node1,20.7246
15:46:12.438,Node0,6.2319
15:46:12.438,Node3,13.4783
15:46:12.438,Node5,9.1304
15:46:12.438,Node2,4.7826
15:46:29.336,Node1,14.9275
15:46:29.336,Node0,4.7826
15:46:29.336,Node3,10.5797
15:46:29.336,Node5,13.4783
15:46:29.336,Node2,7.6812
15:46:44.256,Node1,20.7246
15:46:44.256,Node0,6.2319
15:46:44.256,Node3,16.3768
15:46:44.256,Node5,7.6812
15:46:44.256,Node2,1.8841
15:47:1.191,Node1,26.5217
15:47:1.191,Node0,4.7826
15:47:1.191,Node3,9.1304
15:47:1.191,Node5,10.5797
15:47:1.191,Node2,10.5797
15:47:18.116,Node1,14.9275
15:47:18.116,Node0,4.7826
15:47:18.116,Node3,14.9275
15:47:18.116,Node5,9.1304
15:47:18.116,Node2,9.1304
15:47:33.004,Node1,13.4783
15:47:33.004,Node0,6.2319
15:47:33.004,Node3,9.1304
15:47:33.004,Node5,9.1304
15:47:33.004,Node2,4.7826
15:47:49.888,Node1,14.9275
15:47:49.888,Node0,6.2319
15:47:49.888,Node3,9.1304
15:47:49.888,Node5,9.1304
15:47:49.888,Node2,7.6812
15:48:12.844,Node1,10.5797
15:48:12.844,Node0,7.6812
15:48:12.844,Node3,6.2319
15:48:12.844,Node5,10.5797
15:48:12.844,Node2,6.2319
15:48:27.734,Node1,10.5797
15:48:27.734,Node0,4.7826
15:48:27.734,Node3,25.0725
15:48:27.734,Node5,14.9275
15:48:27.734,Node2,6.2319
15:48:44.703,Node1,13.4783
15:48:44.703,Node0,3.3333
15:48:44.703,Node3,10.5797
15:48:44.703,Node5,9.1304
15:48:44.703,Node2,9.1304
15:49:1.643,Node1,12.029
15:49:1.643,Node0,3.3333
15:49:1.643,Node3,10.5797
15:49:1.643,Node5,6.2319
15:49:1.643,Node2,6.2319
15:49:18.531,Node1,22.1739
15:49:18.531,Node0,7.6812
15:49:18.531,Node3,4.7826
15:49:18.531,Node5,9.1304
15:49:18.531,Node2,4.7826
15:49:33.464,Node1,10.5797
15:49:33.464,Node0,4.7826
15:49:33.464,Node3,22.1739
15:49:33.464,Node5,10.5797
15:49:33.464,Node2,4.7826
15:49:50.36,Node1,17.8261
15:49:50.36,Node0,4.7826
15:49:50.36,Node3,16.3768
15:49:50.36,Node5,19.2754
15:49:50.36,Node2,12.029
15:50:5.269,Node1,19.2754
15:50:5.269,Node0,1.8841
15:50:5.269,Node3,17.8261
15:50:5.269,Node5,17.8261
15:50:5.269,Node2,7.6812
15:50:22.167,Node1,16.3768
15:50:22.167,Node0,6.2319
15:50:22.167,Node3,16.3768
15:50:22.167,Node5,9.1304
15:50:22.167,Node2,7.6812
15:50:39.083,Node1,13.4783
15:50:39.083,Node0,4.7826
15:50:39.083,Node3,29.4203
15:50:39.083,Node5,6.2319
15:50:39.083,Node2,4.7826
15:50:54.001,Node1,14.9275
15:50:54.001,Node0,3.3333
15:50:54.001,Node3,17.8261
15:50:54.001,Node5,9.1304
15:50:54.001,Node2,9.1304
15:51:18.963,Node1,19.2754
15:51:18.963,Node0,1.8841
15:51:18.963,Node3,27.971
15:51:18.963,Node5,6.2319
15:51:18.963,Node2,10.5797
15:51:33.915,Node1,19.2754
15:51:33.915,Node0,4.7826
15:51:33.915,Node3,20.7246
15:51:33.915,Node5,6.2319
15:51:33.915,Node2,7.6812
15:51:50.798,Node1,19.2754
15:51:50.798,Node0,3.3333
15:51:50.798,Node3,22.1739
15:51:50.798,Node5,12.029
15:51:50.798,Node2,7.6812
15:52:5.727,Node1,19.2754
15:52:5.727,Node0,4.7826
15:52:5.727,Node3,17.8261
15:52:5.727,Node5,6.2319
15:52:5.727,Node2,10.5797
15:52:22.675,Node1,19.2754
15:52:22.675,Node0,4.7826
15:52:22.675,Node3,20.7246
15:52:22.675,Node5,12.029
15:52:22.675,Node2,4.7826
15:52:39.613,Node1,26.5217
15:52:39.613,Node0,4.7826
15:52:39.613,Node3,26.5217
15:52:39.613,Node5,6.2319
15:52:39.613,Node2,9.1304
15:52:54.505,Node1,14.9275
15:52:54.505,Node0,6.2319
15:52:54.505,Node3,22.1739
15:52:54.505,Node5,7.6812
15:52:54.505,Node2,13.4783
15:53:13.405,Node1,13.4783
15:53:13.405,Node0,4.7826
15:53:13.405,Node3,38.1159
15:53:13.405,Node5,4.7826
15:53:13.405,Node2,9.1304
15:53:28.302,Node1,10.5797
15:53:28.302,Node0,4.7826
15:53:28.302,Node3,13.4783
15:53:28.302,Node5,7.6812
15:53:28.302,Node2,7.6812
15:53:45.221,Node1,16.3768
15:53:45.221,Node0,3.3333
15:53:45.221,Node3,19.2754
15:53:45.221,Node5,12.029
15:53:45.221,Node2,10.5797
15:54:0.118,Node1,10.5797
15:54:0.118,Node0,4.7826
15:54:0.118,Node3,16.3768
15:54:0.118,Node5,6.2319
15:54:0.118,Node2,4.7826
15:54:23.059,Node1,13.4783
15:54:23.059,Node0,3.3333
15:54:23.059,Node3,25.0725
15:54:23.059,Node5,9.1304
15:54:23.059,Node2,7.6812
15:54:37.989,Node1,12.029
15:54:37.989,Node0,1.8841
15:54:37.989,Node3,27.971
15:54:37.989,Node5,7.6812
15:54:37.989,Node2,13.4783
15:54:54.907,Node1,13.4783
15:54:54.907,Node0,1.8841
15:54:54.907,Node3,17.8261
15:54:54.907,Node5,4.7826
15:54:54.907,Node2,16.3768
15:55:11.842,Node1,10.5797
15:55:11.842,Node0,1.8841
15:55:11.842,Node3,16.3768
15:55:11.842,Node5,9.1304
15:55:11.842,Node2,26.5217
15:55:28.752,Node1,16.3768
15:55:28.752,Node0,4.7826
15:55:28.752,Node3,17.8261
15:55:28.752,Node5,7.6812
15:55:28.752,Node2,19.2754
15:55:43.646,Node1,12.029
15:55:43.646,Node0,3.3333
15:55:43.646,Node3,17.8261
15:55:43.646,Node5,10.5797
15:55:43.646,Node2,19.2754
15:55:58.541,Node1,12.029
15:55:58.541,Node0,1.8841
15:55:58.541,Node3,13.4783
15:55:58.541,Node5,6.2319
15:55:58.541,Node2,10.5797
15:56:15.484,Node1,7.6812
15:56:15.484,Node0,7.6812
15:56:15.484,Node3,16.3768
15:56:15.484,Node5,14.9275
15:56:15.484,Node2,17.8261
15:56:32.447,Node1,9.1304
15:56:32.447,Node0,10.5797
15:56:32.447,Node3,16.3768
15:56:32.447,Node5,7.6812
15:56:32.447,Node2,14.9275
15:56:49.35,Node1,7.6812
15:56:49.35,Node0,4.7826
15:56:49.35,Node3,20.7246
15:56:49.35,Node5,13.4783
15:56:49.35,Node2,13.4783
