15:11:5.966,8.7918,2.0492
15:11:20.869,9.1358,3.7321
15:11:37.799,10.4067,1.6129
15:11:52.714,10.5068,1.3902
15:12:9.601,9.5688,4.1592
15:12:24.54,9.9543,1.5782
15:12:47.47,9.8929,2.6127
15:13:4.376,9.2251,3.5776
15:13:19.283,9.9945,2.2513
15:13:34.181,9.5556,1.5789
15:13:51.093,8.371,3.2677
15:14:8.002,8.0933,3.0115
15:14:22.952,9.3428,1.3906
15:14:39.851,9.2071,2.2196
15:14:56.754,9.2037,2.82
15:15:11.645,9.3116,1.8427
15:15:28.552,9.0379,2.2096
15:15:49.461,9.2766,1.6668
15:16:6.37,8.1684,3.8573
15:16:21.292,9.2597,1.8689
15:16:38.201,10.0092,0.54367
15:16:55.113,8.7658,2.2562
15:17:10.062,7.7923,2.178
15:17:26.963,7.8035,2.2564
15:17:43.878,8.3958,2.8816
15:17:58.784,8.6406,2.7773
15:18:13.658,7.5215,2.6097
15:18:30.604,7.255,3.1522
15:18:51.52,7.4158,2.0164
15:19:8.432,8.0377,1.7512
15:19:23.347,8.3178,1.2756
15:19:40.252,10.1621,1.8846
15:19:55.195,10.5,0.66092
15:20:12.121,10.0525,-5.5292
15:20:27.021,8.6528,-2.5271
15:20:41.97,8.7738,0.15439
15:20:58.858,9.4924,2.9793
