-36.58571256
-43.97351481
-47.76542682
-51.75610645
-56.77371712
-55.96808956
-50.36598212
-52.59396731
-51.19844958
-57.36363716
-53.77305859
-67.36268172
-60.79540726
-60.97025839
-57.59436578
-59.39127113
-67.72548479
-59.7687239
-58.98632238
-64.70618129
-64.11311265
-62.39483414
-59.58793528
-58.79525146
-63.55837588
-66.96168487
-67.57188662
-69.13907165
-69.56692435
-69.57051406
